Date,DayOfWeek,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces
10/30/2020,Friday,0.269893355,329,1219,0.163580247,53,324,0.401845638,479,1192,0.355944056,509,1430,0.454545455,160,352,0,0,2200,-1,-1,-1
10/31/2020,Saturday,0.254306809,310,1219,0.145061728,47,324,0.411073826,490,1192,0.369230769,528,1430,0.477272727,168,352,0,0,2200,-1,-1,-1
11/1/2020,Sunday,0.250205086,305,1219,0.138888889,45,324,0.365771812,436,1192,0.305594406,437,1430,0.403409091,142,352,0,0,2200,-1,-1,-1
11/2/2020,Monday,0.190319934,232,1219,0.12345679,40,324,0.331375839,395,1192,0.348251748,498,1430,0.457386364,161,352,0,0,2200,-1,-1,-1
11/3/2020,Tuesday,0.213289582,260,1219,0.135802469,44,324,0.350671141,418,1192,0.363636364,520,1430,0.463068182,163,352,0,0,2200,-1,-1,-1
11/4/2020,Wednesday,0.191140279,233,1219,0.148148148,48,324,0.337248322,402,1192,0.383216783,548,1430,0.545454545,192,352,0,0,2200,-1,-1,-1
11/5/2020,Thursday,0.236259229,288,1219,0.163580247,53,324,0.40352349,481,1192,0.406293706,581,1430,0.559659091,197,352,0,0,2200,-1,-1,-1
11/6/2020,Friday,0.242001641,295,1219,0.157407407,51,324,0.427852349,510,1192,0.402097902,575,1430,0.559659091,197,352,0,0,2200,-1,-1,-1
11/7/2020,Saturday,0.274815422,335,1219,0.151234568,49,324,0.526006711,627,1192,0.434965035,622,1430,0.602272727,212,352,0,0,2200,-1,-1,-1
11/8/2020,Sunday,0.034454471,42,1219,0.820987654,266,324,0.395973154,472,1192,0.284615385,407,1430,0.477272727,168,352,0,0,2200,-1,-1,-1
11/9/2020,Monday,0.209187859,255,1219,0.166666667,54,324,0.390939597,466,1192,0.373426573,534,1430,0.585227273,206,352,0,0,2200,-1,-1,-1
11/10/2020,Tuesday,0.211648893,258,1219,0.151234568,49,324,0.343959732,410,1192,0.381118881,545,1430,0.599431818,211,352,0,0,2200,-1,-1,-1
11/11/2020,Wednesday,0.209187859,255,1219,0.163580247,53,324,0.388422819,463,1192,0.426573427,610,1430,0.625,220,352,0,0,2200,-1,-1,-1
11/12/2020,Thursday,0.237899918,290,1219,0.175925926,57,324,0.42533557,507,1192,0.409090909,585,1430,0.627840909,221,352,0,0,2200,-1,-1,-1
11/13/2020,Friday,0.221493027,270,1219,0.209876543,68,324,0.461409396,550,1192,0.334265734,478,1430,0.568181818,200,352,0,0,2200,-1,-1,-1
11/14/2020,Saturday,0.242821985,296,1219,0.203703704,66,324,0.473154362,564,1192,0.38951049,557,1430,0.519886364,183,352,0,0,2200,-1,-1,-1
11/15/2020,Sunday,0.197703035,241,1219,0.191358025,62,324,0.386744966,461,1192,0.311888112,446,1430,0.392045455,138,352,0,0,2200,-1,-1,-1
11/16/2020,Monday,0.1804758,220,1219,0.166666667,54,324,0.348154362,415,1192,0.367132867,525,1430,0.514204545,181,352,0,0,2200,-1,-1,-1
11/17/2020,Tuesday,0.1804758,220,1219,0.166666667,54,324,0.348154362,415,1192,0.367132867,525,1430,0.514204545,181,352,0,0,2200,-1,-1,-1
11/18/2020,Wednesday,0.223954061,273,1219,0.135802469,44,324,0.307885906,367,1192,0.362237762,518,1430,0.502840909,177,352,0,0,2200,-1,-1,-1
11/19/2020,Thursday,0.188679245,230,1219,0.108024691,35,324,0.327181208,390,1192,0.335664336,480,1430,0.446022727,157,352,0,0,2200,-1,-1,-1
11/20/2020,Friday,0.25266612,308,1219,0.111111111,36,324,0.398489933,475,1192,0.328671329,470,1430,0.389204545,137,352,0,0,2200,-1,-1,-1
11/21/2020,Saturday,0.262510254,320,1219,0.095679012,31,324,0.409395973,488,1192,0.346153846,495,1430,0.409090909,144,352,0,0,2200,-1,-1,-1
11/22/2020,Sunday,0.268252666,327,1219,0.098765432,32,324,0.391778523,467,1192,0.306993007,439,1430,0.34375,121,352,0,0,2200,-1,-1,-1
11/23/2020,Monday,0.356849877,435,1219,0.148148148,48,324,0.437080537,521,1192,0.355244755,508,1430,0.386363636,136,352,0,0,2200,-1,-1,-1
11/24/2020,Tuesday,0.377358491,460,1219,0.132716049,43,324,0.453020134,540,1192,0.335664336,480,1430,0.357954545,126,352,0,0,2200,-1,-1,-1
11/25/2020,Wednesday,0.465135357,567,1219,0.166666667,54,324,0.576342282,687,1192,0.411888112,589,1430,0.46875,165,352,0,0,2200,-1,-1,-1
11/26/2020,Thursday,0.518457752,632,1219,0.179012346,58,324,0.604026846,720,1192,0.448951049,642,1430,0.53125,187,352,0,0,2200,-1,-1,-1
11/27/2020,Friday,0.459392945,560,1219,0.169753086,55,324,0.612416107,730,1192,0.412587413,590,1430,0.491477273,173,352,0,0,2200,-1,-1,-1
11/28/2020,Saturday,0.366694011,447,1219,0.160493827,52,324,0.496644295,592,1192,0.329370629,471,1430,0.428977273,151,352,0,0,2200,-1,-1,-1
11/29/2020,Sunday,0.221493027,270,1219,0.095679012,31,324,0.338926174,404,1192,0.233566434,334,1430,0.301136364,106,352,0,0,2200,-1,-1,-1
11/30/2020,Monday,0.223954061,273,1219,0.172839506,56,324,0.310402685,370,1192,0.260839161,373,1430,0.397727273,140,352,0,0,2200,-1,-1,-1
12/1/2020,Tuesday,0.174733388,213,1219,0.108024691,35,324,0.262583893,313,1192,0.256643357,367,1430,0.457386364,161,352,0,0,2200,-1,-1,-1
12/2/2020,Wednesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/3/2020,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/4/2020,Friday,0.182116489,222,1219,0.092592593,30,324,0.36409396,434,1192,0.297902098,426,1430,0.443181818,156,352,0,0,2200,-1,-1,-1
12/5/2020,Saturday,0.188679245,230,1219,0.098765432,32,324,0.399328859,476,1192,0.293006993,419,1430,0.434659091,153,352,0,0,2200,-1,-1,-1
12/6/2020,Sunday,0.157506153,192,1219,0.058641975,19,324,0.30033557,358,1192,0.247552448,354,1430,0.326704545,115,352,0,0,2200,-1,-1,-1
12/7/2020,Monday,0.169811321,207,1219,0.135802469,44,324,0.281879195,336,1192,0.317482517,454,1430,0.386363636,136,352,0,0,2200,-1,-1,-1
12/8/2020,Tuesday,0.156685808,191,1219,0.141975309,46,324,0.268456376,320,1192,0.293706294,420,1430,0.377840909,133,352,0,0,2200,-1,-1,-1
12/9/2020,Wednesday,0.16242822,198,1219,0.151234568,49,324,0.280201342,334,1192,0.323076923,462,1430,0.403409091,142,352,0,0,2200,-1,-1,-1
12/10/2020,Thursday,0.166529943,203,1219,0.138888889,45,324,0.320469799,382,1192,0.286713287,410,1430,0.392045455,138,352,0,0,2200,-1,-1,-1
12/11/2020,Friday,0.1804758,220,1219,0.135802469,44,324,0.264261745,315,1192,0.272727273,390,1430,0.542613636,191,352,0,0,2200,-1,-1,-1
12/12/2020,Saturday,0.212469237,259,1219,0.111111111,36,324,0.310402685,370,1192,0.283216783,405,1430,0.411931818,145,352,0,0,2200,-1,-1,-1
12/13/2020,Sunday,0.170631665,208,1219,0.074074074,24,324,0.234060403,279,1192,0.235664336,337,1430,0.301136364,106,352,0,0,2200,-1,-1,-1
12/14/2020,Monday,0.170631665,208,1219,0.074074074,24,324,0.234060403,279,1192,0.235664336,337,1430,0.377840909,133,352,0,0,2200,-1,-1,-1
12/15/2020,Tuesday,0.165709598,202,1219,0.135802469,44,324,0.213926174,255,1192,0.256643357,367,1430,0.392045455,138,352,0,0,2200,-1,-1,-1
12/16/2020,Wednesday,0.168170632,205,1219,0.117283951,38,324,0.208053691,248,1192,0.271328671,388,1430,0.360795455,127,352,0,0,2200,-1,-1,-1
12/17/2020,Thursday,0.178835111,218,1219,0.098765432,32,324,0.294463087,351,1192,0.247552448,354,1430,0.363636364,128,352,0,0,2200,-1,-1,-1
12/18/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/19/2020,Saturday,0.238720263,291,1219,0.080246914,26,324,0.381711409,455,1192,0.288811189,413,1430,0.40625,143,352,0,0,2200,-1,-1,-1
12/20/2020,Sunday,0.235438884,287,1219,0.108024691,35,324,0.387583893,462,1192,0.313986014,449,1430,0.394886364,139,352,0,0,2200,-1,-1,-1
12/21/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/22/2020,Tuesday,0.344544709,420,1219,0.098765432,32,324,0.424496644,506,1192,0.293706294,420,1430,0.329545455,116,352,0,0,2200,-1,-1,-1
12/23/2020,Wednesday,0.399507793,487,1219,0.145061728,47,324,0.505872483,603,1192,0.383916084,549,1430,0.383522727,135,352,0,0,2200,-1,-1,-1
12/24/2020,Thursday,0.403609516,492,1219,0.138888889,45,324,0.5,596,1192,0.386013986,552,1430,0.389204545,137,352,0,0,2200,-1,-1,-1
12/25/2020,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/26/2020,Saturday,0.529942576,646,1219,0.169753086,55,324,0.666946309,795,1192,0.453846154,649,1430,0.5625,198,352,0,0,2200,-1,-1,-1
12/27/2020,Sunday,0.435602953,531,1219,0.135802469,44,324,0.488255034,582,1192,0.355944056,509,1430,0.428977273,151,352,0,0,2200,-1,-1,-1
12/28/2020,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/29/2020,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
12/30/2020,Wednesday,0.332239541,405,1219,0.086419753,28,324,0.467281879,557,1192,0.357342657,511,1430,0.40625,143,352,0,0,2200,-1,-1,-1
12/31/2020,Thursday,0.31583265,385,1219,0.077160494,25,324,0.436241611,520,1192,0.367832168,526,1430,0.465909091,164,352,0,0,2200,-1,-1,-1
1/1/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/2/2021,Saturday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/3/2021,Sunday,0.185397867,226,1219,0.077160494,25,324,0.301174497,359,1192,0.201398601,288,1430,0.224431818,79,352,0,0,2200,-1,-1,-1
1/4/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/5/2021,Tuesday,0.166529943,203,1219,0.101851852,33,324,0.233221477,278,1192,0.256643357,367,1430,0.318181818,112,352,0,0,2200,-1,-1,-1
1/6/2021,Wednesday,0.167350287,204,1219,0.101851852,33,324,0.25,298,1192,0.263636364,377,1430,0.338068182,119,352,0,0,2200,-1,-1,-1
1/7/2021,Thursday,0.161607875,197,1219,0.302469136,98,324,0.256711409,306,1192,0.241958042,346,1430,0.309659091,109,352,0,0,2200,-1,-1,-1
1/8/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/9/2021,Saturday,0.139458573,170,1219,0.070987654,23,324,0.234899329,280,1192,0.227272727,325,1430,0.278409091,98,352,0,0,2200,-1,-1,-1
1/10/2021,Sunday,0.192780968,235,1219,0.277777778,90,324,0.237416107,283,1192,0.124475524,178,1430,0.065340909,23,352,0,0,2200,-1,-1,-1
1/11/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/12/2021,Tuesday,0.132075472,161,1219,0.117283951,38,324,0.228187919,272,1192,0.247552448,354,1430,0.34375,121,352,0,0,2200,-1,-1,-1
1/13/2021,Wednesday,0.143560295,175,1219,0.12962963,42,324,0.265100671,316,1192,0.267132867,382,1430,0.34375,121,352,0,0,2200,-1,-1,-1
1/14/2021,Thursday,0.131255127,160,1219,0.108024691,35,324,0.243288591,290,1192,0.234265734,335,1430,0.298295455,105,352,0,0,2200,-1,-1,-1
1/15/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/16/2021,Saturday,0.221493027,270,1219,0.092592593,30,324,0.322986577,385,1192,0.278321678,398,1430,0.409090909,144,352,0,0,2200,-1,-1,-1
1/17/2021,Sunday,0.160787531,196,1219,0.098765432,32,324,0.308724832,368,1192,0.234265734,335,1430,0.357954545,126,352,0,0,2200,-1,-1,-1
1/18/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/19/2021,Tuesday,0.155045119,189,1219,0.138888889,45,324,0.28942953,345,1192,0.244055944,349,1430,0.360795455,127,352,0,0,2200,-1,-1,-1
1/20/2021,Wednesday,0.147662018,180,1219,0.12962963,42,324,0.258389262,308,1192,0.244755245,350,1430,0.366477273,129,352,0,0,2200,-1,-1,-1
1/21/2021,Thursday,0.157506153,192,1219,0.12345679,40,324,0.276845638,330,1192,0.238461538,341,1430,0.360795455,127,352,0,0,2200,-1,-1,-1
1/22/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/23/2021,Saturday,0.196882691,240,1219,0.12037037,39,324,0.318791946,380,1192,0.286013986,409,1430,0.409090909,144,352,0,0,2200,-1,-1,-1
1/24/2021,Sunday,0.157506153,192,1219,0.070987654,23,324,0.269295302,321,1192,0.196503497,281,1430,0.318181818,112,352,0,0,2200,-1,-1,-1
1/25/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/26/2021,Tuesday,0.170631665,208,1219,0.114197531,37,324,0.259228188,309,1192,0.251748252,360,1430,0.417613636,147,352,0,0,2200,-1,-1,-1
1/27/2021,Wednesday,0.155865463,190,1219,0.145061728,47,324,0.245805369,293,1192,0.28041958,401,1430,0.40625,143,352,0,0,2200,-1,-1,-1
1/28/2021,Thursday,0.196882691,240,1219,0.12037037,39,324,0.318791946,380,1192,0.286013986,409,1430,0.409090909,144,352,0,0,2200,-1,-1,-1
1/29/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
1/30/2021,Saturday,0.226415094,276,1219,0.089506173,29,324,0.32885906,392,1192,0.276223776,395,1430,0.428977273,151,352,0,0,2200,-1,-1,-1
1/31/2021,Sunday,0.178014766,217,1219,0.092592593,30,324,0.250838926,299,1192,0.194405594,278,1430,0.247159091,87,352,0,0,2200,-1,-1,-1
2/1/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
2/2/2021,Tuesday,0.169811321,207,1219,0.12345679,40,324,0.226510067,270,1192,0.293706294,420,1430,0.446022727,157,352,0,0,2200,-1,-1,-1
2/3/2021,Wednesday,0.168990976,206,1219,0.148148148,48,324,0.255033557,304,1192,0.272727273,390,1430,0.46875,165,352,0,0,2200,-1,-1,-1
2/4/2021,Thursday,0.1804758,220,1219,0.135802469,44,324,0.268456376,320,1192,0.285314685,408,1430,0.451704545,159,352,0,0,2200,-1,-1,-1
2/5/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
2/6/2021,Saturday,0.200984413,245,1219,0.114197531,37,324,0.297818792,355,1192,0.314685315,450,1430,0.480113636,169,352,0,0,2200,-1,-1,-1
2/7/2021,Sunday,0.197703035,241,1219,0.083333333,27,324,0.282718121,337,1192,0.253846154,363,1430,0.386363636,136,352,0,0,2200,-1,-1,-1
2/8/2021,Monday,0.177194422,216,1219,0.135802469,44,324,0.280201342,334,1192,0.316083916,452,1430,0.588068182,207,352,0,0,2200,-1,-1,-1
2/9/2021,Tuesday,0.187038556,228,1219,0.148148148,48,324,0.268456376,320,1192,0.286713287,410,1430,0.53125,187,352,0,0,2200,-1,-1,-1
2/10/2021,Wednesday,0.202625103,247,1219,0.135802469,44,324,0.283557047,338,1192,0.307692308,440,1430,0.525568182,185,352,0,0,2200,-1,-1,-1
2/11/2021,Thursday,0.195242002,238,1219,0.12962963,42,324,0.348154362,415,1192,0.335664336,480,1430,0.536931818,189,352,0,0,2200,-1,-1,-1
2/12/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
2/13/2021,Saturday,0.422477441,515,1219,0.175925926,57,324,0.458053691,546,1192,0.384615385,550,1430,0.59375,209,352,0,0,2200,-1,-1,-1
2/14/2021,Sunday,0.35192781,429,1219,0.175925926,57,324,0.443791946,529,1192,0.306993007,439,1430,0.471590909,166,352,0,0,2200,-1,-1,-1
2/15/2021,Monday,0.284659557,347,1219,0.311728395,101,324,0.479026846,571,1192,0.27972028,400,1430,0.485795455,171,352,0,0,2200,-1,-1,-1
2/16/2021,Tuesday,0.295324036,360,1219,0.154320988,50,324,0.343959732,410,1192,0.299300699,428,1430,0.474431818,167,352,0,0,2200,-1,-1,-1
2/17/2021,Wednesday,0.232157506,283,1219,0.166666667,54,324,0.29614094,353,1192,0.269230769,385,1430,0.508522727,179,352,0,0,2200,-1,-1,-1
2/18/2021,Thursday,0.196882691,240,1219,0.12962963,42,324,0.28942953,345,1192,0.278321678,398,1430,0.460227273,162,352,0,0,2200,-1,-1,-1
2/19/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
2/20/2021,Saturday,0.237899918,290,1219,0.101851852,33,324,0.348154362,415,1192,0.294405594,421,1430,0.485795455,171,352,0,0,2200,-1,-1,-1
2/21/2021,Sunday,0.20754717,253,1219,0.080246914,26,324,0.310402685,370,1192,0.253846154,363,1430,0.383522727,135,352,0,0,2200,-1,-1,-1
2/22/2021,Monday,0.228055783,278,1219,0.157407407,51,324,0.341442953,407,1192,0.261538462,374,1430,0.394886364,139,352,0,0,2200,-1,-1,-1
2/23/2021,Tuesday,0.220672683,269,1219,0.148148148,48,324,0.317114094,378,1192,0.328671329,470,1430,0.525568182,185,352,0,0,2200,-1,-1,-1
2/24/2021,Wednesday,0.20754717,253,1219,0.12037037,39,324,0.328020134,391,1192,0.340559441,487,1430,0.539772727,190,352,0,0,2200,-1,-1,-1
2/25/2021,Thursday,0.258408532,315,1219,0.169753086,55,324,0.354026846,422,1192,0.353146853,505,1430,0.548295455,193,352,0,0,2200,-1,-1,-1
2/26/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
2/27/2021,Saturday,0.2707137,330,1219,0.157407407,51,324,0.415268456,495,1192,0.37972028,543,1430,0.568181818,200,352,0,0,2200,-1,-1,-1
2/28/2021,Sunday,0.212469237,259,1219,0.108024691,35,324,0.385067114,459,1192,0.278321678,398,1430,0.420454545,148,352,0,0,2200,-1,-1,-1
3/1/2021,Monday,0.311730927,380,1219,0.320987654,104,324,0.562919463,671,1192,0.361538462,517,1430,0.590909091,208,352,0,0,2200,-1,-1,-1
3/2/2021,Tuesday,0.196882691,240,1219,0.108024691,35,324,0.260067114,310,1192,0.370629371,530,1430,0.579545455,204,352,0,0,2200,-1,-1,-1
3/3/2021,Wednesday,0.172272354,210,1219,0.111111111,36,324,0.244127517,291,1192,0.384615385,550,1430,0.585227273,206,352,0,0,2200,-1,-1,-1
3/4/2021,Thursday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
3/5/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
3/6/2021,Saturday,0.3609516,440,1219,0.154320988,50,324,0.427852349,510,1192,0.370629371,530,1430,0.613636364,216,352,0,0,2200,-1,-1,-1
3/7/2021,Sunday,0.259228876,316,1219,0.132716049,43,324,0.353187919,421,1192,0.032167832,46,1430,0.480113636,169,352,0,0,2200,-1,-1,-1
3/8/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
3/9/2021,Tuesday,0.269893355,329,1219,0.138888889,45,324,0.333892617,398,1192,0.391608392,560,1430,0.625,220,352,0,0,2200,-1,-1,-1
3/10/2021,Wednesday,0.237899918,290,1219,0.132716049,43,324,0.342281879,408,1192,0.376223776,538,1430,0.701704545,247,352,0,0,2200,-1,-1,-1
3/11/2021,Thursday,0.246923708,301,1219,0.135802469,44,324,0.325503356,388,1192,0.363636364,520,1430,0.644886364,227,352,0,0,2200,-1,-1,-1
3/12/2021,Friday,0.32485644,396,1219,0.151234568,49,324,0.436241611,520,1192,0.395104895,565,1430,0.704545455,248,352,0,0,2200,-1,-1,-1
3/13/2021,Saturday,0.427399508,521,1219,0.154320988,50,324,0.511744966,610,1192,0.440559441,630,1430,0.693181818,244,352,0,0,2200,-1,-1,-1
3/14/2021,Sunday,0.349466776,426,1219,0.132716049,43,324,0.388422819,463,1192,0.33986014,486,1430,0.548295455,193,352,0,0,2200,-1,-1,-1
3/15/2021,Monday,0.330598852,403,1219,0.157407407,51,324,0.38590604,460,1192,0.439160839,628,1430,0.676136364,238,352,0,0,2200,-1,-1,-1
3/16/2021,Tuesday,0.294503692,359,1219,0.154320988,50,324,0.378355705,451,1192,0.451748252,646,1430,0.724431818,255,352,0,0,2200,-1,-1,-1
3/17/2021,Wednesday,0.280557834,342,1219,0.157407407,51,324,0.406879195,485,1192,0.453146853,648,1430,0.715909091,252,352,0,0,2200,-1,-1,-1
3/18/2021,Thursday,0.319934372,390,1219,0.145061728,47,324,0.486577181,580,1192,0.427972028,612,1430,0.696022727,245,352,0,0,2200,-1,-1,-1
3/19/2021,Friday,0.475799836,580,1219,0.172839506,56,324,0.536073826,639,1192,0.558041958,798,1430,0.789772727,278,352,0,0,2200,-1,-1,-1
3/20/2021,Saturday,0.516817063,630,1219,0.191358025,62,324,0.57885906,690,1192,0.566433566,810,1430,0.784090909,276,352,0,0,2200,-1,-1,-1
3/21/2021,Sunday,0.401148482,489,1219,0.163580247,53,324,0.486577181,580,1192,0.423076923,605,1430,0.588068182,207,352,0,0,2200,-1,-1,-1
3/22/2021,Monday,0.356849877,435,1219,0.172839506,56,324,0.554530201,661,1192,0.526573427,753,1430,0.724431818,255,352,0,0,2200,-1,-1,-1
3/23/2021,Tuesday,0.361771944,441,1219,0.194444444,63,324,0.478187919,570,1192,0.490909091,702,1430,0.715909091,252,352,0,0,2200,-1,-1,-1
3/24/2021,Wednesday,0.359310911,438,1219,0.175925926,57,324,0.462248322,551,1192,0.518881119,742,1430,0.758522727,267,352,0,0,2200,-1,-1,-1
3/25/2021,Thursday,0.475799836,580,1219,0.209876543,68,324,0.475671141,567,1192,0.5,715,1430,0.741477273,261,352,0,0,2200,-1,-1,-1
3/26/2021,Friday,0.576702215,703,1219,0.203703704,66,324,0.632550336,754,1192,0.594405594,850,1430,0.75,264,352,0,0,2200,-1,-1,-1
3/27/2021,Saturday,0.61197703,746,1219,0.203703704,66,324,0.654362416,780,1192,0.636363636,910,1430,0.795454545,280,352,0,0,2200,-1,-1,-1
3/28/2021,Sunday,0.432321575,527,1219,0.083333333,27,324,0.57466443,685,1192,0.464335664,664,1430,0.630681818,222,352,0,0,2200,-1,-1,-1
3/29/2021,Monday,0.388843314,474,1219,0.145061728,47,324,0.577181208,688,1192,0.506293706,724,1430,0.724431818,255,352,0,0,2200,-1,-1,-1
3/30/2021,Tuesday,0.3609516,440,1219,0.12962963,42,324,0.520134228,620,1192,0.451048951,645,1430,0.661931818,233,352,0,0,2200,-1,-1,-1
3/31/2021,Wednesday,0.374897457,457,1219,0.12345679,40,324,0.549496644,655,1192,0.500699301,716,1430,0.653409091,230,352,0,0,2200,-1,-1,-1
4/1/2021,Thursday,0.397867104,485,1219,0.12654321,41,324,0.569630872,679,1192,0.479020979,685,1430,0.724431818,255,352,0,0,2200,-1,-1,-1
4/2/2021,Friday,0.438884331,535,1219,0.160493827,52,324,0.605704698,722,1192,0.522377622,747,1430,0.707386364,249,352,0,0,2200,-1,-1,-1
4/3/2021,Saturday,0.60295324,735,1219,0.188271605,61,324,0.668624161,797,1192,0.562237762,804,1430,0.724431818,255,352,0,0,2200,-1,-1,-1
4/4/2021,Sunday,0.436423298,532,1219,0.12654321,41,324,0.502516779,599,1192,0.411888112,589,1430,0.505681818,178,352,0,0,2200,-1,-1,-1
4/5/2021,Monday,0.464315012,566,1219,0.197530864,64,324,0.570469799,680,1192,0.523076923,748,1430,0.75,264,352,0,0,2200,-1,-1,-1
4/6/2021,Tuesday,0.509433962,621,1219,0.194444444,63,324,0.478187919,570,1192,0.523076923,748,1430,0.806818182,284,352,0,0,2200,-1,-1,-1
4/7/2021,Wednesday,0.39704676,484,1219,0.200617284,65,324,0.492449664,587,1192,0.551748252,789,1430,0.764204545,269,352,0,0,2200,-1,-1,-1
4/8/2021,Thursday,0.418375718,510,1219,0.182098765,59,324,0.513422819,612,1192,0.525874126,752,1430,0.738636364,260,352,0,0,2200,-1,-1,-1
4/9/2021,Friday,0.582444627,710,1219,0.203703704,66,324,0.612416107,730,1192,0.54965035,786,1430,0.795454545,280,352,0,0,2200,-1,-1,-1
4/10/2021,Saturday,0.594749795,725,1219,0.203703704,66,324,0.595637584,710,1192,0.538461538,770,1430,0.846590909,298,352,0,0,2200,-1,-1,-1
4/11/2021,Sunday,0.371616079,453,1219,0.138888889,45,324,0.43204698,515,1192,0.414685315,593,1430,0.573863636,202,352,0,0,2200,-1,-1,-1
4/12/2021,Monday,0.337981952,412,1219,0.169753086,55,324,0.446308725,532,1192,0.46993007,672,1430,0.488636364,172,352,0,0,2200,-1,-1,-1
4/13/2021,Tuesday,0.354388843,432,1219,0.182098765,59,324,0.466442953,556,1192,0.481818182,689,1430,0.758522727,267,352,0,0,2200,-1,-1,-1
4/14/2021,Wednesday,0.315012305,384,1219,0.163580247,53,324,0.439597315,524,1192,0.502097902,718,1430,0.670454545,236,352,0,0,2200,-1,-1,-1
4/15/2021,Thursday,0.337161608,411,1219,0.169753086,55,324,0.486577181,580,1192,0.514685315,736,1430,0.707386364,249,352,0,0,2200,-1,-1,-1
4/16/2021,Friday,0.508613618,620,1219,0.222222222,72,324,0.612416107,730,1192,0.525874126,752,1430,0.767045455,270,352,0,0,2200,-1,-1,-1
4/17/2021,Saturday,0.531583265,648,1219,0.240740741,78,324,0.625,745,1192,0.566433566,810,1430,0.795454545,280,352,0,0,2200,-1,-1,-1
4/18/2021,Sunday,0.362592289,442,1219,0.12345679,40,324,0.456375839,544,1192,0.400699301,573,1430,0.602272727,212,352,0,0,2200,-1,-1,-1
4/19/2021,Monday,0.369155045,450,1219,0.145061728,47,324,0.448825503,535,1192,0.51048951,730,1430,0.735795455,259,352,0,0,2200,-1,-1,-1
4/20/2021,Tuesday,0.393765381,480,1219,0.175925926,57,324,0.469798658,560,1192,0.529370629,757,1430,0.755681818,266,352,0,0,2200,-1,-1,-1
4/21/2021,Wednesday,0.349466776,426,1219,0.151234568,49,324,0.364932886,435,1192,0.554545455,793,1430,0.693181818,244,352,0,0,2200,-1,-1,-1
4/22/2021,Thursday,0.426579163,520,1219,0.154320988,50,324,0.511744966,610,1192,0.513986014,735,1430,0.71875,253,352,0,0,2200,-1,-1,-1
4/23/2021,Friday,0.488105004,595,1219,0.169753086,55,324,0.599832215,715,1192,0.523076923,748,1430,0.71875,253,352,0,0,2200,-1,-1,-1
