Date,Day,Lot,% Capacity,Occupied,Spaces
2020-05-04,Monday,LOT 5 Value,0.0,0.0,0
2020-05-04,Monday,LOT 6,-100.0,-1.0,-1
2020-05-05,Tuesday,LOT 2 General,0.0,0.0,1219
2020-05-05,Tuesday,LOT 2 Premium,0.0,0.0,324
2020-05-05,Tuesday,LOT 2 Value,0.0,0.0,0
2020-05-05,Tuesday,LOT 3,0.0,0.0,1192
2020-05-05,Tuesday,LOT 4 General,0.0,0.0,1430
2020-05-05,Tuesday,LOT 4 Premium,0.0,0.0,352
2020-05-05,Tuesday,LOT 5,0.0,0.0,2200
2020-05-05,Tuesday,LOT 5 Value,0.0,0.0,0
2020-05-05,Tuesday,LOT 6,-100.0,-1.0,-1
2020-05-06,Wednesday,LOT 2 General,0.0,0.0,1219
2020-05-06,Wednesday,LOT 2 Premium,0.0,0.0,324
2020-05-06,Wednesday,LOT 2 Value,0.0,0.0,0
2020-05-06,Wednesday,LOT 3,0.0,0.0,1192
2020-05-06,Wednesday,LOT 4 General,0.0,0.0,1430
2020-05-06,Wednesday,LOT 4 Premium,0.0,0.0,352
2020-05-06,Wednesday,LOT 5,0.0,0.0,2200
2020-05-06,Wednesday,LOT 5 Value,0.0,0.0,0
2020-05-06,Wednesday,LOT 6,-100.0,-1.0,-1
2020-05-07,Thursday,LOT 2 General,0.0,0.0,1219
2020-05-07,Thursday,LOT 2 Premium,0.0,0.0,324
2020-05-07,Thursday,LOT 2 Value,0.0,0.0,0
2020-05-07,Thursday,LOT 3,0.0,0.0,1192
2020-05-07,Thursday,LOT 4 General,0.0,0.0,1430
2020-05-07,Thursday,LOT 4 Premium,0.0,0.0,352
2020-05-07,Thursday,LOT 5,0.0,0.0,2200
2020-05-07,Thursday,LOT 5 Value,0.0,0.0,0
2020-05-07,Thursday,LOT 6,-100.0,-1.0,-1
2020-05-08,Friday,LOT 2 General,0.0,0.0,1219
2020-05-08,Friday,LOT 2 Premium,0.0,0.0,324
2020-05-08,Friday,LOT 2 Value,0.0,0.0,0
2020-05-08,Friday,LOT 3,0.0,0.0,1192
2020-05-08,Friday,LOT 4 General,0.0,0.0,1430
2020-05-08,Friday,LOT 4 Premium,0.0,0.0,352
2020-05-08,Friday,LOT 5,0.0,0.0,2200
2020-05-08,Friday,LOT 5 Value,0.0,0.0,0
2020-05-08,Friday,LOT 6,-100.0,-1.0,-1
2020-05-09,Saturday,LOT 2 General,0.0,0.0,1219
2020-05-09,Saturday,LOT 2 Premium,0.0,0.0,324
2020-05-09,Saturday,LOT 2 Value,0.0,0.0,0
2020-05-09,Saturday,LOT 3,0.0,0.0,1192
2020-05-09,Saturday,LOT 4 General,0.0,0.0,1430
2020-05-09,Saturday,LOT 4 Premium,0.0,0.0,352
2020-05-09,Saturday,LOT 5,0.0,0.0,2200
2020-05-09,Saturday,LOT 5 Value,0.0,0.0,0
2020-05-09,Saturday,LOT 6,-100.0,-1.0,-1
2020-05-10,Sunday,LOT 2 General,0.0,0.0,1219
2020-05-10,Sunday,LOT 2 Premium,0.0,0.0,324
2020-05-10,Sunday,LOT 2 Value,0.0,0.0,0
2020-05-10,Sunday,LOT 3,0.0,0.0,1192
2020-05-10,Sunday,LOT 4 General,0.0,0.0,1430
2020-05-10,Sunday,LOT 4 Premium,0.0,0.0,352
2020-05-10,Sunday,LOT 5,0.0,0.0,2200
2020-05-10,Sunday,LOT 5 Value,0.0,0.0,0
2020-05-10,Sunday,LOT 6,-100.0,-1.0,-1
2020-05-11,Monday,LOT 2 General,0.0,0.0,1219
2020-05-11,Monday,LOT 2 Premium,0.0,0.0,324
2020-05-11,Monday,LOT 2 Value,0.0,0.0,0
2020-05-11,Monday,LOT 3,0.0,0.0,1192
2020-05-11,Monday,LOT 4 General,0.0,0.0,1430
2020-05-11,Monday,LOT 4 Premium,0.0,0.0,352
2020-05-11,Monday,LOT 5,0.0,0.0,2200
2020-05-11,Monday,LOT 5 Value,0.0,0.0,0
2020-05-11,Monday,LOT 6,-100.0,-1.0,-1
2020-05-12,Tuesday,LOT 2 General,0.0,0.0,1219
2020-05-12,Tuesday,LOT 2 Premium,0.0,0.0,324
2020-05-12,Tuesday,LOT 2 Value,0.0,0.0,0
2020-05-12,Tuesday,LOT 3,0.0,0.0,1192
2020-05-12,Tuesday,LOT 4 General,0.0,0.0,1430
2020-05-12,Tuesday,LOT 4 Premium,0.0,0.0,352
2020-05-12,Tuesday,LOT 5,0.0,0.0,2200
2020-05-12,Tuesday,LOT 5 Value,0.0,0.0,0
2020-05-12,Tuesday,LOT 6,-100.0,-1.0,-1
2020-05-13,Wednesday,LOT 2 General,0.0,0.0,1219
2020-05-13,Wednesday,LOT 2 Premium,0.0,0.0,324
2020-05-13,Wednesday,LOT 2 Value,0.0,0.0,0
2020-05-13,Wednesday,LOT 3,0.0,0.0,1192
2020-05-13,Wednesday,LOT 4 General,0.0,0.0,1430
2020-05-13,Wednesday,LOT 4 Premium,0.0,0.0,352
2020-05-13,Wednesday,LOT 5,0.0,0.0,2200
2020-05-13,Wednesday,LOT 5 Value,0.0,0.0,0
2020-05-13,Wednesday,LOT 6,-100.0,-1.0,-1
2020-05-14,Thursday,LOT 2 General,0.0,0.0,1219
2020-05-14,Thursday,LOT 2 Premium,0.0,0.0,324
2020-05-14,Thursday,LOT 2 Value,0.0,0.0,0
2020-05-14,Thursday,LOT 3,0.0,0.0,1192
2020-05-14,Thursday,LOT 4 General,0.0,0.0,1430
2020-05-14,Thursday,LOT 4 Premium,0.0,0.0,352
2020-05-14,Thursday,LOT 5,0.0,0.0,2200
2020-05-14,Thursday,LOT 5 Value,0.0,0.0,0
2020-05-14,Thursday,LOT 6,-100.0,-1.0,-1
2020-05-15,Friday,LOT 2 General,0.0,0.0,1219
2020-05-15,Friday,LOT 2 Premium,0.0,0.0,324
2020-05-15,Friday,LOT 2 Value,0.0,0.0,0
2020-05-15,Friday,LOT 3,0.0,0.0,1192
2020-05-15,Friday,LOT 4 General,0.0,0.0,1430
2020-05-15,Friday,LOT 4 Premium,0.0,0.0,352
2020-05-15,Friday,LOT 5,0.0,0.0,2200
2020-05-15,Friday,LOT 5 Value,0.0,0.0,0
2020-05-15,Friday,LOT 6,-100.0,-1.0,-1
2020-05-16,Saturday,LOT 2 General,0.0,0.0,1219
2020-05-16,Saturday,LOT 2 Premium,0.0,0.0,324
2020-05-16,Saturday,LOT 2 Value,0.0,0.0,0
2020-05-16,Saturday,LOT 3,0.0,0.0,1192
2020-05-16,Saturday,LOT 4 General,0.0,0.0,1430
2020-05-16,Saturday,LOT 4 Premium,0.0,0.0,352
2020-05-16,Saturday,LOT 5,0.0,0.0,2200
2020-05-16,Saturday,LOT 5 Value,0.0,0.0,0
2020-05-16,Saturday,LOT 6,-100.0,-1.0,-1
2020-05-17,Sunday,LOT 2 General,0.0,0.0,1219
2020-05-17,Sunday,LOT 2 Premium,0.0,0.0,324
2020-05-17,Sunday,LOT 2 Value,0.0,0.0,0
2020-05-17,Sunday,LOT 3,0.0,0.0,1192
2020-05-17,Sunday,LOT 4 General,0.0,0.0,1430
2020-05-17,Sunday,LOT 4 Premium,0.0,0.0,352
2020-05-17,Sunday,LOT 5,0.0,0.0,2200
2020-05-17,Sunday,LOT 5 Value,0.0,0.0,0
2020-05-17,Sunday,LOT 6,-100.0,-1.0,-1
2020-05-18,Monday,LOT 2 General,0.0,0.0,1219
2020-05-18,Monday,LOT 2 Premium,0.0,0.0,324
2020-05-18,Monday,LOT 2 Value,0.0,0.0,0
2020-05-18,Monday,LOT 3,0.0,0.0,1192
2020-05-18,Monday,LOT 4 General,0.0,0.0,1430
2020-05-18,Monday,LOT 4 Premium,0.0,0.0,352
2020-05-18,Monday,LOT 5,0.0,0.0,2200
2020-05-18,Monday,LOT 5 Value,0.0,0.0,0
2020-05-18,Monday,LOT 6,-100.0,-1.0,-1
2020-05-19,Tuesday,LOT 2 General,0.0,0.0,1219
2020-05-19,Tuesday,LOT 2 Premium,0.0,0.0,324
2020-05-19,Tuesday,LOT 2 Value,0.0,0.0,0
2020-05-19,Tuesday,LOT 3,0.0,0.0,1192
2020-05-19,Tuesday,LOT 4 General,0.0,0.0,1430
2020-05-19,Tuesday,LOT 4 Premium,0.0,0.0,352
2020-05-19,Tuesday,LOT 5,0.0,0.0,2200
2020-05-19,Tuesday,LOT 5 Value,0.0,0.0,0
2020-05-19,Tuesday,LOT 6,-100.0,-1.0,-1
2020-05-20,Wednesday,LOT 2 General,0.0,0.0,1219
2020-05-20,Wednesday,LOT 2 Premium,0.0,0.0,324
2020-05-20,Wednesday,LOT 2 Value,0.0,0.0,0
2020-05-20,Wednesday,LOT 3,0.0,0.0,1192
2020-05-20,Wednesday,LOT 4 General,0.0,0.0,1430
2020-05-20,Wednesday,LOT 4 Premium,0.0,0.0,352
2020-05-20,Wednesday,LOT 5,0.0,0.0,2200
2020-05-20,Wednesday,LOT 5 Value,0.0,0.0,0
2020-05-20,Wednesday,LOT 6,-100.0,-1.0,-1
2020-05-21,Thursday,LOT 2 General,0.0,0.0,1219
2020-05-21,Thursday,LOT 2 Premium,0.0,0.0,324
2020-05-21,Thursday,LOT 2 Value,0.0,0.0,0
2020-05-21,Thursday,LOT 3,0.0,0.0,1192
2020-05-21,Thursday,LOT 4 General,0.0,0.0,1430
2020-05-21,Thursday,LOT 4 Premium,0.0,0.0,352
2020-05-21,Thursday,LOT 5,0.0,0.0,2200
2020-05-21,Thursday,LOT 5 Value,0.0,0.0,0
2020-05-21,Thursday,LOT 6,-100.0,-1.0,-1
2020-05-22,Friday,LOT 2 General,0.0,0.0,1219
2020-05-22,Friday,LOT 2 Premium,0.0,0.0,324
2020-05-22,Friday,LOT 2 Value,0.0,0.0,0
2020-05-22,Friday,LOT 3,0.0,0.0,1192
2020-05-22,Friday,LOT 4 General,0.0,0.0,1430
2020-05-22,Friday,LOT 4 Premium,0.0,0.0,352
2020-05-22,Friday,LOT 5,0.0,0.0,2200
2020-05-22,Friday,LOT 5 Value,0.0,0.0,0
2020-05-22,Friday,LOT 6,-100.0,-1.0,-1
2020-05-23,Saturday,LOT 2 General,0.0,0.0,1219
2020-05-23,Saturday,LOT 2 Premium,0.0,0.0,324
2020-05-23,Saturday,LOT 2 Value,0.0,0.0,0
2020-05-23,Saturday,LOT 3,0.0,0.0,1192
2020-05-23,Saturday,LOT 4 General,0.0,0.0,1430
2020-05-23,Saturday,LOT 4 Premium,0.0,0.0,352
2020-05-23,Saturday,LOT 5,0.0,0.0,2200
2020-05-23,Saturday,LOT 5 Value,0.0,0.0,0
2020-05-23,Saturday,LOT 6,-100.0,-1.0,-1
2020-05-24,Sunday,LOT 2 General,0.0,0.0,1219
2020-05-24,Sunday,LOT 2 Premium,0.0,0.0,324
2020-05-24,Sunday,LOT 2 Value,0.0,0.0,0
2020-05-24,Sunday,LOT 3,0.0,0.0,1192
2020-05-24,Sunday,LOT 4 General,0.0,0.0,1430
2020-05-24,Sunday,LOT 4 Premium,0.0,0.0,352
2020-05-24,Sunday,LOT 5,0.0,0.0,2200
2020-05-24,Sunday,LOT 5 Value,0.0,0.0,0
2020-05-24,Sunday,LOT 6,-100.0,-1.0,-1
2020-05-25,Monday,LOT 2 General,0.0,0.0,1219
2020-05-25,Monday,LOT 2 Premium,0.0,0.0,324
2020-05-25,Monday,LOT 2 Value,0.0,0.0,0
2020-05-25,Monday,LOT 3,0.0,0.0,1192
2020-05-25,Monday,LOT 4 General,0.0,0.0,1430
2020-05-25,Monday,LOT 4 Premium,0.0,0.0,352
2020-05-25,Monday,LOT 5,0.0,0.0,2200
2020-05-25,Monday,LOT 5 Value,0.0,0.0,0
2020-05-25,Monday,LOT 6,-100.0,-1.0,-1
2020-05-26,Tuesday,LOT 2 General,0.0,0.0,1219
2020-05-26,Tuesday,LOT 2 Premium,0.0,0.0,324
2020-05-26,Tuesday,LOT 2 Value,0.0,0.0,0
2020-05-26,Tuesday,LOT 3,0.0,0.0,1192
2020-05-26,Tuesday,LOT 4 General,0.0,0.0,1430
2020-05-26,Tuesday,LOT 4 Premium,0.0,0.0,352
2020-05-26,Tuesday,LOT 5,0.0,0.0,2200
2020-05-26,Tuesday,LOT 5 Value,0.0,0.0,0
2020-05-26,Tuesday,LOT 6,-100.0,-1.0,-1
2020-05-27,Wednesday,LOT 2 General,0.0,0.0,1219
2020-05-27,Wednesday,LOT 2 Premium,0.0,0.0,324
2020-05-27,Wednesday,LOT 2 Value,0.0,0.0,0
2020-05-27,Wednesday,LOT 3,0.0,0.0,1192
2020-05-27,Wednesday,LOT 4 General,0.0,0.0,1430
2020-05-27,Wednesday,LOT 4 Premium,0.0,0.0,352
2020-05-27,Wednesday,LOT 5,0.0,0.0,2200
2020-05-27,Wednesday,LOT 5 Value,0.0,0.0,0
2020-05-27,Wednesday,LOT 6,-100.0,-1.0,-1
2020-05-28,Thursday,LOT 2 General,0.0,0.0,1219
2020-05-28,Thursday,LOT 2 Premium,0.0,0.0,324
2020-05-28,Thursday,LOT 2 Value,0.0,0.0,0
2020-05-28,Thursday,LOT 3,0.0,0.0,1192
2020-05-28,Thursday,LOT 4 General,0.0,0.0,1430
2020-05-28,Thursday,LOT 4 Premium,0.0,0.0,352
2020-05-28,Thursday,LOT 5,0.0,0.0,2200
2020-05-28,Thursday,LOT 5 Value,0.0,0.0,0
2020-05-28,Thursday,LOT 6,-100.0,-1.0,-1
2020-06-01,Monday,LOT 2 General,14.684167350287119,179.0,1219
2020-06-01,Monday,LOT 2 Premium,6.79012345679012,22.0,324
2020-06-01,Monday,LOT 2 Value,0.0,0.0,0
2020-06-01,Monday,LOT 3,0.33557046979865,4.0,1192
2020-06-01,Monday,LOT 4 General,31.258741258741253,447.0,1430
2020-06-01,Monday,LOT 4 Premium,29.829545454545446,105.0,352
2020-06-01,Monday,LOT 5,1.04545454545454,23.0,2200
2020-06-01,Monday,LOT 5 Value,0.0,0.0,0
2020-06-01,Monday,LOT 6,-100.0,-1.0,-1
2020-06-02,Tuesday,LOT 2 General,13.28958162428219,162.0,1219
2020-06-02,Tuesday,LOT 2 Premium,7.09876543209876,23.0,324
2020-06-02,Tuesday,LOT 2 Value,0.0,0.0,0
2020-06-02,Tuesday,LOT 3,0.33557046979865,4.0,1192
2020-06-02,Tuesday,LOT 4 General,32.93706293706294,471.0,1430
2020-06-02,Tuesday,LOT 4 Premium,31.53409090909091,111.0,352
2020-06-02,Tuesday,LOT 5,0.86363636363636,19.0,2200
2020-06-02,Tuesday,LOT 5 Value,0.0,0.0,0
2020-06-02,Tuesday,LOT 6,-100.0,-1.0,-1
2020-06-03,Wednesday,LOT 2 General,13.453650533223948,164.0,1219
2020-06-03,Wednesday,LOT 2 Premium,8.02469135802469,26.0,324
2020-06-03,Wednesday,LOT 2 Value,0.0,0.0,0
2020-06-03,Wednesday,LOT 3,0.33557046979865,4.0,1192
2020-06-03,Wednesday,LOT 4 General,25.31468531468531,362.0,1430
2020-06-03,Wednesday,LOT 4 Premium,34.090909090909086,120.0,352
2020-06-03,Wednesday,LOT 5,0.86363636363636,19.0,2200
2020-06-03,Wednesday,LOT 5 Value,0.0,0.0,0
2020-06-03,Wednesday,LOT 6,-100.0,-1.0,-1
2020-06-04,Thursday,LOT 2 General,15.34044298605414,187.0,1219
2020-06-04,Thursday,LOT 2 Premium,8.33333333333333,27.0,324
2020-06-04,Thursday,LOT 2 Value,0.0,0.0,0
2020-06-04,Thursday,LOT 3,0.33557046979865,4.0,1192
2020-06-04,Thursday,LOT 4 General,34.335664335664326,491.0,1430
2020-06-04,Thursday,LOT 4 Premium,38.92045454545454,137.0,352
2020-06-04,Thursday,LOT 5,0.9090909090909001,20.0,2200
2020-06-04,Thursday,LOT 5 Value,0.0,0.0,0
2020-06-04,Thursday,LOT 6,-100.0,-1.0,-1
2020-06-05,Friday,LOT 2 General,15.99671862182116,195.0,1219
2020-06-05,Friday,LOT 2 Premium,7.09876543209876,23.0,324
2020-06-05,Friday,LOT 2 Value,0.0,0.0,0
2020-06-05,Friday,LOT 3,0.33557046979865,4.0,1192
2020-06-05,Friday,LOT 4 General,35.38461538461538,506.0,1430
2020-06-05,Friday,LOT 4 Premium,42.89772727272727,151.0,352
2020-06-05,Friday,LOT 5,0.9090909090909001,20.0,2200
2020-06-05,Friday,LOT 5 Value,0.0,0.0,0
2020-06-05,Friday,LOT 6,-100.0,-1.0,-1
2020-06-06,Saturday,LOT 2 General,0.0,0.0,1219
2020-06-06,Saturday,LOT 2 Premium,0.0,0.0,324
2020-06-06,Saturday,LOT 2 Value,0.0,0.0,0
2020-06-06,Saturday,LOT 3,0.0,0.0,1192
2020-06-06,Saturday,LOT 4 General,0.0,0.0,1430
2020-06-06,Saturday,LOT 4 Premium,0.0,0.0,352
2020-06-06,Saturday,LOT 5,0.0,0.0,2200
2020-06-06,Saturday,LOT 5 Value,0.0,0.0,0
2020-06-06,Saturday,LOT 6,-100.0,-1.0,-1
2020-06-07,Sunday,LOT 2 General,0.0,0.0,1219
2020-06-07,Sunday,LOT 2 Premium,0.0,0.0,324
2020-06-07,Sunday,LOT 2 Value,0.0,0.0,0
2020-06-07,Sunday,LOT 3,0.0,0.0,1192
2020-06-07,Sunday,LOT 4 General,0.0,0.0,1430
2020-06-07,Sunday,LOT 4 Premium,0.0,0.0,352
2020-06-07,Sunday,LOT 5,0.0,0.0,2200
2020-06-07,Sunday,LOT 5 Value,0.0,0.0,0
2020-06-07,Sunday,LOT 6,-100.0,-1.0,-1
2020-06-08,Monday,LOT 2 General,0.0,0.0,1219
2020-06-08,Monday,LOT 2 Premium,0.0,0.0,324
2020-06-08,Monday,LOT 2 Value,0.0,0.0,0
2020-06-08,Monday,LOT 3,0.0,0.0,1192
2020-06-08,Monday,LOT 4 General,0.0,0.0,1430
2020-06-08,Monday,LOT 4 Premium,0.0,0.0,352
2020-06-08,Monday,LOT 5,0.0,0.0,2200
2020-06-08,Monday,LOT 5 Value,0.0,0.0,0
2020-06-08,Monday,LOT 6,-100.0,-1.0,-1
2020-06-09,Tuesday,LOT 2 General,0.0,0.0,1219
2020-06-09,Tuesday,LOT 2 Premium,0.0,0.0,324
2020-06-09,Tuesday,LOT 2 Value,0.0,0.0,0
2020-06-09,Tuesday,LOT 3,0.0,0.0,1192
2020-06-09,Tuesday,LOT 4 General,0.0,0.0,1430
2020-06-09,Tuesday,LOT 4 Premium,0.0,0.0,352
2020-06-09,Tuesday,LOT 5,0.0,0.0,2200
2020-06-09,Tuesday,LOT 5 Value,0.0,0.0,0
2020-06-09,Tuesday,LOT 6,-100.0,-1.0,-1
2020-06-10,Wednesday,LOT 2 General,13.69975389663658,167.0,1219
2020-06-10,Wednesday,LOT 2 Premium,7.4074074074074,24.0,324
2020-06-10,Wednesday,LOT 2 Value,0.0,0.0,0
2020-06-10,Wednesday,LOT 3,0.33557046979865,4.0,1192
2020-06-10,Wednesday,LOT 4 General,40.97902097902098,586.0,1430
2020-06-10,Wednesday,LOT 4 Premium,55.96590909090909,197.0,352
2020-06-10,Wednesday,LOT 5,0.86363636363636,19.0,2200
2020-06-10,Wednesday,LOT 5 Value,0.0,0.0,0
2020-06-10,Wednesday,LOT 6,-100.0,-1.0,-1
2020-06-11,Thursday,LOT 2 General,0.0,0.0,1219
2020-06-11,Thursday,LOT 2 Premium,0.0,0.0,324
2020-06-11,Thursday,LOT 2 Value,0.0,0.0,0
2020-06-11,Thursday,LOT 3,0.0,0.0,1192
2020-06-11,Thursday,LOT 4 General,0.0,0.0,1430
2020-06-11,Thursday,LOT 4 Premium,0.0,0.0,352
2020-06-11,Thursday,LOT 5,0.0,0.0,2200
2020-06-11,Thursday,LOT 5 Value,0.0,0.0,0
2020-06-11,Thursday,LOT 6,-100.0,-1.0,-1
2020-06-12,Friday,LOT 2 General,17.06316652994257,208.0,1219
2020-06-12,Friday,LOT 2 Premium,10.80246913580246,35.0,324
2020-06-12,Friday,LOT 2 Value,0.0,0.0,0
2020-06-12,Friday,LOT 3,0.33557046979865,4.0,1192
2020-06-12,Friday,LOT 4 General,51.11888111888112,731.0,1430
2020-06-12,Friday,LOT 4 Premium,59.65909090909091,210.0,352
2020-06-12,Friday,LOT 5,0.7727272727272699,17.0,2200
2020-06-12,Friday,LOT 5 Value,0.0,0.0,0
2020-06-12,Friday,LOT 6,-100.0,-1.0,-1
2020-06-13,Saturday,LOT 2 General,0.0,0.0,1219
2020-06-13,Saturday,LOT 2 Premium,0.0,0.0,324
2020-06-13,Saturday,LOT 2 Value,0.0,0.0,0
2020-06-13,Saturday,LOT 3,0.0,0.0,1192
2020-06-13,Saturday,LOT 4 General,0.0,0.0,1430
2020-06-13,Saturday,LOT 4 Premium,0.0,0.0,352
2020-06-13,Saturday,LOT 5,0.0,0.0,2200
2020-06-13,Saturday,LOT 5 Value,0.0,0.0,0
2020-06-13,Saturday,LOT 6,-100.0,-1.0,-1
2020-06-14,Sunday,LOT 2 General,0.0,0.0,1219
2020-06-14,Sunday,LOT 2 Premium,0.0,0.0,324
2020-06-14,Sunday,LOT 2 Value,0.0,0.0,0
2020-06-14,Sunday,LOT 3,0.0,0.0,1192
2020-06-14,Sunday,LOT 4 General,0.0,0.0,1430
2020-06-14,Sunday,LOT 4 Premium,0.0,0.0,352
2020-06-14,Sunday,LOT 5,0.0,0.0,2200
2020-06-14,Sunday,LOT 5 Value,0.0,0.0,0
2020-06-14,Sunday,LOT 6,-100.0,-1.0,-1
2020-06-15,Monday,LOT 2 General,17.14520098441345,209.0,1219
2020-06-15,Monday,LOT 2 Premium,9.876543209876539,32.0,324
2020-06-15,Monday,LOT 2 Value,0.0,0.0,0
2020-06-15,Monday,LOT 3,0.33557046979865,4.0,1192
2020-06-15,Monday,LOT 4 General,54.26573426573427,776.0,1430
2020-06-15,Monday,LOT 4 Premium,58.52272727272727,206.0,352
2020-06-15,Monday,LOT 5,0.68181818181818,15.0,2200
2020-06-15,Monday,LOT 5 Value,0.0,0.0,0
2020-06-15,Monday,LOT 6,-100.0,-1.0,-1
2020-06-16,Tuesday,LOT 2 General,16.40689089417555,200.0,1219
2020-06-16,Tuesday,LOT 2 Premium,8.95061728395061,29.0,324
2020-06-16,Tuesday,LOT 2 Value,0.0,0.0,0
2020-06-16,Tuesday,LOT 3,0.33557046979865,4.0,1192
2020-06-16,Tuesday,LOT 4 General,48.81118881118881,698.0,1430
2020-06-16,Tuesday,LOT 4 Premium,63.92045454545454,225.0,352
2020-06-16,Tuesday,LOT 5,0.72727272727272,16.0,2200
2020-06-16,Tuesday,LOT 5 Value,0.0,0.0,0
2020-06-16,Tuesday,LOT 6,-100.0,-1.0,-1
2020-06-17,Wednesday,LOT 2 General,17.80147662018047,217.0,1219
2020-06-17,Wednesday,LOT 2 Premium,8.641975308641971,28.0,324
2020-06-17,Wednesday,LOT 2 Value,0.0,0.0,0
2020-06-17,Wednesday,LOT 3,0.33557046979865,4.0,1192
2020-06-17,Wednesday,LOT 4 General,51.95804195804195,743.0,1430
2020-06-17,Wednesday,LOT 4 Premium,67.32954545454545,237.0,352
2020-06-17,Wednesday,LOT 5,0.72727272727272,16.0,2200
2020-06-17,Wednesday,LOT 5 Value,0.0,0.0,0
2020-06-17,Wednesday,LOT 6,-100.0,-1.0,-1
2020-06-18,Thursday,LOT 2 General,17.63740771123872,215.0,1219
2020-06-18,Thursday,LOT 2 Premium,8.95061728395061,29.0,324
2020-06-18,Thursday,LOT 2 Value,0.0,0.0,0
2020-06-18,Thursday,LOT 3,0.33557046979865,4.0,1192
2020-06-18,Thursday,LOT 4 General,56.29370629370629,805.0,1430
2020-06-18,Thursday,LOT 4 Premium,64.20454545454545,226.0,352
2020-06-18,Thursday,LOT 5,0.6363636363636299,14.0,2200
2020-06-18,Thursday,LOT 5 Value,0.0,0.0,0
2020-06-18,Thursday,LOT 6,-100.0,-1.0,-1
2020-06-19,Friday,LOT 2 General,0.0,0.0,1219
2020-06-19,Friday,LOT 2 Premium,0.0,0.0,324
2020-06-19,Friday,LOT 2 Value,0.0,0.0,0
2020-06-19,Friday,LOT 3,0.0,0.0,1192
2020-06-19,Friday,LOT 4 General,0.0,0.0,1430
2020-06-19,Friday,LOT 4 Premium,0.0,0.0,352
2020-06-19,Friday,LOT 5,0.0,0.0,2200
2020-06-19,Friday,LOT 5 Value,0.0,0.0,0
2020-06-19,Friday,LOT 6,-100.0,-1.0,-1
2020-06-20,Saturday,LOT 2 General,0.0,0.0,1219
2020-06-20,Saturday,LOT 2 Premium,0.0,0.0,324
2020-06-20,Saturday,LOT 2 Value,0.0,0.0,0
2020-06-20,Saturday,LOT 3,0.0,0.0,1192
2020-06-20,Saturday,LOT 4 General,0.0,0.0,1430
2020-06-20,Saturday,LOT 4 Premium,0.0,0.0,352
2020-06-20,Saturday,LOT 5,0.0,0.0,2200
2020-06-20,Saturday,LOT 5 Value,0.0,0.0,0
2020-06-20,Saturday,LOT 6,-100.0,-1.0,-1
2020-06-21,Sunday,LOT 2 General,0.0,0.0,1219
2020-06-21,Sunday,LOT 2 Premium,0.0,0.0,324
2020-06-21,Sunday,LOT 2 Value,0.0,0.0,0
2020-06-21,Sunday,LOT 3,0.0,0.0,1192
2020-06-21,Sunday,LOT 4 General,0.0,0.0,1430
2020-06-21,Sunday,LOT 4 Premium,0.0,0.0,352
2020-06-21,Sunday,LOT 5,0.0,0.0,2200
2020-06-21,Sunday,LOT 5 Value,0.0,0.0,0
2020-06-21,Sunday,LOT 6,-100.0,-1.0,-1
2020-06-22,Monday,LOT 2 General,0.0,0.0,1219
2020-06-22,Monday,LOT 2 Premium,0.0,0.0,324
2020-06-22,Monday,LOT 2 Value,0.0,0.0,0
2020-06-22,Monday,LOT 3,0.0,0.0,1192
2020-06-22,Monday,LOT 4 General,0.0,0.0,1430
2020-06-22,Monday,LOT 4 Premium,0.0,0.0,352
2020-06-22,Monday,LOT 5,0.0,0.0,2200
2020-06-22,Monday,LOT 5 Value,0.0,0.0,0
2020-06-22,Monday,LOT 6,-100.0,-1.0,-1
2020-06-23,Tuesday,LOT 2 General,21.16488925348646,258.0,1219
2020-06-23,Tuesday,LOT 2 Premium,7.4074074074074,24.0,324
2020-06-23,Tuesday,LOT 2 Value,0.0,0.0,0
2020-06-23,Tuesday,LOT 3,0.25167785234899004,3.0,1192
2020-06-23,Tuesday,LOT 4 General,61.95804195804195,886.0,1430
2020-06-23,Tuesday,LOT 4 Premium,65.3409090909091,230.0,352
2020-06-23,Tuesday,LOT 5,1.04545454545454,23.0,2200
2020-06-23,Tuesday,LOT 5 Value,0.0,0.0,0
2020-06-23,Tuesday,LOT 6,-100.0,-1.0,-1
2020-06-24,Wednesday,LOT 2 General,22.06726825266612,269.0,1219
2020-06-24,Wednesday,LOT 2 Premium,9.876543209876539,32.0,324
2020-06-24,Wednesday,LOT 2 Value,0.0,0.0,0
2020-06-24,Wednesday,LOT 3,0.25167785234899004,3.0,1192
2020-06-24,Wednesday,LOT 4 General,65.59440559440559,938.0,1430
2020-06-24,Wednesday,LOT 4 Premium,69.0340909090909,243.0,352
2020-06-24,Wednesday,LOT 5,1.13636363636363,25.0,2200
2020-06-24,Wednesday,LOT 5 Value,0.0,0.0,0
2020-06-24,Wednesday,LOT 6,-100.0,-1.0,-1
2020-06-25,Thursday,LOT 2 General,21.65709598031173,264.0,1219
2020-06-25,Thursday,LOT 2 Premium,10.18518518518518,33.0,324
2020-06-25,Thursday,LOT 2 Value,0.0,0.0,0
2020-06-25,Thursday,LOT 3,0.25167785234899004,3.0,1192
2020-06-25,Thursday,LOT 4 General,62.51748251748251,894.0,1430
2020-06-25,Thursday,LOT 4 Premium,72.72727272727273,256.0,352
2020-06-25,Thursday,LOT 5,1.0,22.0,2200
2020-06-25,Thursday,LOT 5 Value,0.0,0.0,0
