Date,Day,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 2 Value % Capacity,LOT 2 Value Occupied,LOT 2 Value Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 5 Value % Capacity,LOT 5 Value Occupied,LOT 5 Value Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces,Total Facility % Capacity,Total Facility Occupied,Total Facility Spaces
2023-01-13,Friday,0.5356849876948319,653.0,1219,0.4876543209876543,158.0,324,0.0,0.0,0,0.5696308724832215,679.0,1192,0.6538461538461539,935.0,1430,0.8863636363636364,312.0,352,0.0109090909090909,24.0,2200,0.0,0.0,0,0.7015706806282722,938.0,1337,45.93,3699,8054
2023-01-14,Saturday,0.5004101722723544,610.0,1219,0.4351851851851852,141.0,324,0.0,0.0,0,0.537751677852349,641.0,1192,0.5328671328671328,762.0,1430,0.9261363636363636,326.0,352,0.01,22.0,2200,0.0,0.0,0,0.6933433059087509,927.0,1337,42.58,3429,8054
2023-01-15,Sunday,0.4864643150123052,593.0,1219,0.4259259259259259,138.0,324,0.0,0.0,0,0.6057046979865772,722.0,1192,0.541958041958042,775.0,1430,0.90625,319.0,352,0.0077272727272727,17.0,2200,0.0,0.0,0,0.6821241585639491,912.0,1337,43.16,3476,8054
2023-01-16,Monday,0.5225594749794914,637.0,1219,0.5308641975308642,172.0,324,0.0,0.0,0,0.4798657718120805,572.0,1192,0.5741258741258741,821.0,1430,0.9261363636363636,326.0,352,0.0059090909090909,13.0,2200,0.0,0.0,0,0.6185489902767389,827.0,1337,41.82,3368,8054
2023-01-17,Tuesday,0.5135356849876949,626.0,1219,0.5154320987654321,167.0,324,0.0,0.0,0,0.6082214765100671,725.0,1192,0.7678321678321678,1098.0,1430,0.9744318181818182,343.0,352,0.0054545454545454,12.0,2200,0.0,0.0,0,0.5961106955871354,797.0,1337,46.78,3768,8054
2023-01-18,Wednesday,0.5217391304347826,636.0,1219,0.6141975308641975,199.0,324,0.0,0.0,0,0.4899328859060403,584.0,1192,0.916083916083916,1310.0,1430,0.9346590909090908,329.0,352,0.005,11.0,2200,0.0,0.0,0,0.6148092744951383,822.0,1337,48.31,3891,8054
2023-01-19,Thursday,0.5545529122231337,676.0,1219,0.5648148148148148,183.0,324,0.0,0.0,0,0.5469798657718121,652.0,1192,0.8867132867132868,1268.0,1430,0.9545454545454546,336.0,352,0.0036363636363636,8.0,2200,0.0,0.0,0,0.643979057591623,861.0,1337,49.47,3984,8054
2023-01-20,Friday,0.5209187858900738,635.0,1219,0.4938271604938271,160.0,324,0.0,0.0,0,0.5788590604026845,690.0,1192,0.6531468531468532,934.0,1430,0.8181818181818182,288.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.5893792071802543,788.0,1337,43.47,3501,8054
2023-01-21,Saturday,0.5192780968006563,633.0,1219,0.4506172839506173,146.0,324,0.0,0.0,0,0.5578859060402684,665.0,1192,0.6153846153846154,880.0,1430,0.9488636363636364,334.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.6469708302169035,865.0,1337,43.82,3529,8054
2023-01-22,Sunday,0.4963084495488105,605.0,1219,0.4691358024691358,152.0,324,0.0,0.0,0,0.5536912751677853,660.0,1192,0.6538461538461539,935.0,1430,0.9005681818181818,317.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.6035901271503366,807.0,1337,43.23,3482,8054
2023-01-23,Monday,0.5315832649712879,648.0,1219,0.5617283950617284,182.0,324,0.0,0.0,0,0.4941275167785235,589.0,1192,0.7517482517482518,1075.0,1430,0.9147727272727272,322.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.6664173522812267,891.0,1337,46.1,3713,8054
2023-01-24,Tuesday,0.5332239540607056,650.0,1219,0.5895061728395061,191.0,324,0.0,0.0,0,0.4890939597315436,583.0,1192,0.951048951048951,1360.0,1430,0.9488636363636364,334.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.6275243081525804,839.0,1337,49.21,3963,8054
2023-01-25,Wednesday,0.5668580803937654,691.0,1219,0.6141975308641975,199.0,324,0.0,0.0,0,0.5369127516778524,640.0,1192,1.0097902097902098,1444.0,1430,0.9715909090909092,342.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.6432311144353029,860.0,1337,51.92,4182,8054
2023-01-26,Thursday,0.5865463494667761,715.0,1219,0.6697530864197531,217.0,324,0.0,0.0,0,0.5327181208053692,635.0,1192,0.8020979020979021,1147.0,1430,0.9176136363636364,323.0,352,0.0027272727272727,6.0,2200,0.0,0.0,0,0.6163051608077786,824.0,1337,48.01,3867,8054
2023-01-27,Friday,0.5324036095159967,649.0,1219,0.5061728395061729,164.0,324,0.0,0.0,0,0.5880872483221476,701.0,1192,0.6888111888111889,985.0,1430,0.9119318181818182,321.0,352,0.0022727272727272,5.0,2200,0.0,0.0,0,0.6394913986537023,855.0,1337,45.69,3680,8054
2023-01-28,Saturday,0.5299425758818704,646.0,1219,0.4845679012345679,157.0,324,0.0,0.0,0,0.5838926174496645,696.0,1192,0.6125874125874126,876.0,1430,0.9090909090909092,320.0,352,0.0022727272727272,5.0,2200,0.0,0.0,0,0.6215407629020194,831.0,1337,43.84,3531,8054
2023-01-29,Sunday,0.5012305168170632,611.0,1219,0.5,162.0,324,0.0,0.0,0,0.5285234899328859,630.0,1192,0.5524475524475524,790.0,1430,0.8920454545454546,314.0,352,0.0022727272727272,5.0,2200,0.0,0.0,0,0.5968586387434555,798.0,1337,41.1,3310,8054
2023-01-30,Monday,0.4815422477440525,587.0,1219,0.4969135802469135,161.0,324,0.0,0.0,0,0.4303691275167785,513.0,1192,0.7398601398601399,1058.0,1430,0.9517045454545454,335.0,352,0.0022727272727272,5.0,2200,0.0,0.0,0,0.5901271503365744,789.0,1337,42.81,3448,8054
2023-01-31,Tuesday,0.4823625922887612,588.0,1219,0.595679012345679,193.0,324,0.0,0.0,0,0.4035234899328859,481.0,1192,0.8349650349650349,1194.0,1430,0.9375,330.0,352,0.0022727272727272,5.0,2200,0.0,0.0,0,0.5826477187733732,779.0,1337,44.33,3570,8054
2023-02-01,Wednesday,0.5200984413453651,634.0,1219,0.5617283950617284,182.0,324,0.0,0.0,0,0.4110738255033557,490.0,1192,0.8104895104895105,1159.0,1430,0.9460227272727272,333.0,352,0.0018181818181818,4.0,2200,0.0,0.0,0,0.5744203440538519,768.0,1337,44.33,3570,8054
2023-02-02,Thursday,0.5602953240360952,683.0,1219,0.5555555555555556,180.0,324,0.0,0.0,0,0.4781879194630872,570.0,1192,0.7818181818181819,1118.0,1430,0.9375,330.0,352,0.0018181818181818,4.0,2200,0.0,0.0,0,0.5953627524308153,796.0,1337,45.7,3681,8054
2023-02-03,Friday,0.5742411812961444,700.0,1219,0.4660493827160494,151.0,324,0.0,0.0,0,0.5511744966442953,657.0,1192,0.66993006993007,958.0,1430,0.9176136363636364,323.0,352,0.0018181818181818,4.0,2200,0.0,0.0,0,0.6409872849663426,857.0,1337,45.32,3650,8054
2023-02-04,Saturday,0.5709598031173093,696.0,1219,0.5123456790123457,166.0,324,0.0,0.0,0,0.5394295302013423,643.0,1192,0.5944055944055944,850.0,1430,0.8238636363636364,290.0,352,0.0018181818181818,4.0,2200,0.0,0.0,0,0.643979057591623,861.0,1337,43.58,3510,8054
2023-02-05,Sunday,0.534864643150123,652.0,1219,0.4845679012345679,157.0,324,0.0,0.0,0,0.4966442953020134,592.0,1192,0.534965034965035,765.0,1430,0.8068181818181818,284.0,352,0.0018181818181818,4.0,2200,0.0,0.0,0,0.6207928197456993,830.0,1337,40.77,3284,8054
2023-02-06,Monday,0.5151763740771124,628.0,1219,0.5216049382716049,169.0,324,0.0,0.0,0,0.5075503355704698,605.0,1192,0.7685314685314686,1099.0,1430,0.9431818181818182,332.0,352,0.0018181818181818,4.0,2200,0.0,0.0,0,0.6581899775617053,880.0,1337,46.15,3717,8054
2023-02-07,Tuesday,0.5069729286300246,618.0,1219,0.5617283950617284,182.0,324,0.0,0.0,0,0.5276845637583892,629.0,1192,0.9902097902097902,1416.0,1430,0.9602272727272728,338.0,352,0.0004545454545454,1.0,2200,0.0,0.0,0,0.6836200448765893,914.0,1337,50.88,4098,8054
2023-02-08,Wednesday,0.5537325676784249,675.0,1219,0.6111111111111112,198.0,324,0.0,0.0,0,0.6518456375838926,777.0,1192,1.0062937062937063,1439.0,1430,0.9517045454545454,335.0,352,0.0004545454545454,1.0,2200,0.0,0.0,0,0.7210172026925954,964.0,1337,54.49,4389,8054
2023-02-09,Thursday,0.5561936013125512,678.0,1219,0.5432098765432098,176.0,324,0.0,0.0,0,0.6837248322147651,815.0,1192,0.9825174825174824,1405.0,1430,0.90625,319.0,352,0.0004545454545454,1.0,2200,0.0,0.0,0,0.7509349289454001,1004.0,1337,54.61,4398,8054
2023-02-10,Friday,0.6111566858080394,745.0,1219,0.4907407407407407,159.0,324,0.0,0.0,0,0.6593959731543624,786.0,1192,0.7727272727272727,1105.0,1430,0.9573863636363636,337.0,352,0.0004545454545454,1.0,2200,0.0,0.0,0,0.7741211667913238,1035.0,1337,51.75,4168,8054
2023-02-11,Saturday,0.5635767022149303,687.0,1219,0.4351851851851852,141.0,324,0.0,0.0,0,0.700503355704698,835.0,1192,0.7160839160839161,1024.0,1430,0.9261363636363636,326.0,352,0.0,0.0,2200,0.0,0.0,0,0.7786088257292446,1041.0,1337,50.34,4054,8054
2023-02-12,Sunday,0.4897456931911402,597.0,1219,0.4074074074074074,132.0,324,0.0,0.0,0,0.610738255033557,728.0,1192,0.6230769230769231,891.0,1430,0.9005681818181818,317.0,352,0.0,0.0,2200,0.0,0.0,0,0.7314884068810771,978.0,1337,45.23,3643,8054
2023-02-13,Monday,0.4848236259228876,591.0,1219,0.5432098765432098,176.0,324,0.0,0.0,0,0.5209731543624161,621.0,1192,0.672027972027972,961.0,1430,0.9034090909090908,318.0,352,0.0,0.0,2200,0.0,0.0,0,0.6626776364996261,886.0,1337,44.11,3553,8054
2023-02-14,Tuesday,0.4446267432321575,542.0,1219,0.5740740740740741,186.0,324,0.0,0.0,0,0.4656040268456375,555.0,1192,0.679020979020979,971.0,1430,0.90625,319.0,352,0.0,0.0,2200,0.0,0.0,0,0.605833956619297,810.0,1337,42.0,3383,8054
2023-02-15,Wednesday,0.5356849876948319,653.0,1219,0.6203703703703703,201.0,324,0.0,0.0,0,0.5167785234899329,616.0,1192,0.9202797202797204,1316.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.6851159311892296,916.0,1337,50.17,4041,8054
2023-02-16,Thursday,0.6521739130434783,795.0,1219,0.6234567901234568,202.0,324,0.0,0.0,0,0.5671140939597316,676.0,1192,0.953846153846154,1364.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.7352281226626777,983.0,1337,54.12,4359,8054
2023-02-17,Friday,0.6488925348646432,791.0,1219,0.5524691358024691,179.0,324,0.0,0.0,0,0.6837248322147651,815.0,1192,0.8671328671328671,1240.0,1430,0.9573863636363636,337.0,352,0.0,0.0,2200,0.0,0.0,0,0.7973074046372476,1066.0,1337,54.98,4428,8054
2023-02-18,Saturday,0.7219031993437244,880.0,1219,0.5864197530864198,190.0,324,0.0,0.0,0,0.7692953020134228,917.0,1192,0.8307692307692308,1188.0,1430,0.9431818181818182,332.0,352,0.0,0.0,2200,0.0,0.0,0,0.824981301421092,1103.0,1337,57.24,4610,8054
2023-02-19,Sunday,0.6972928630024611,850.0,1219,0.5246913580246914,170.0,324,0.0,0.0,0,0.7491610738255033,893.0,1192,0.8020979020979021,1147.0,1430,0.8892045454545454,313.0,352,0.0,0.0,2200,0.0,0.0,0,0.8347045624532535,1116.0,1337,55.74,4489,8054
2023-02-20,Monday,0.638228055783429,778.0,1219,0.5648148148148148,183.0,324,0.0,0.0,0,0.6719798657718121,801.0,1192,0.848951048951049,1214.0,1430,0.9232954545454546,325.0,352,0.0,0.0,2200,0.0,0.0,0,0.7486910994764397,1001.0,1337,53.41,4302,8054
2023-02-21,Tuesday,0.5643970467596391,688.0,1219,0.6018518518518519,195.0,324,0.0,0.0,0,0.6493288590604027,774.0,1192,1.009090909090909,1443.0,1430,0.9659090909090908,340.0,352,0.0,0.0,2200,0.0,0.0,0,0.7382198952879581,987.0,1337,54.97,4427,8054
2023-02-22,Wednesday,0.623461853978671,760.0,1219,0.5987654320987654,194.0,324,0.0,0.0,0,0.7969798657718121,950.0,1192,1.0223776223776224,1462.0,1430,0.9602272727272728,338.0,352,0.0,0.0,2200,0.0,0.0,0,0.7718773373223635,1032.0,1337,58.8,4736,8054
2023-02-23,Thursday,0.6644790812141099,810.0,1219,0.5709876543209876,185.0,324,0.0,0.0,0,0.8187919463087249,976.0,1192,0.9874125874125874,1412.0,1430,0.9602272727272728,338.0,352,0.0,0.0,2200,0.0,0.0,0,0.7958115183246073,1064.0,1337,59.41,4785,8054
2023-02-24,Friday,0.6882690730106645,839.0,1219,0.4876543209876543,158.0,324,0.0,0.0,0,0.7483221476510067,892.0,1192,0.8104895104895105,1159.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.7075542258788332,946.0,1337,53.8,4333,8054
2023-02-25,Saturday,0.6415094339622641,782.0,1219,0.5154320987654321,167.0,324,0.0,0.0,0,0.7273489932885906,867.0,1192,0.7762237762237763,1110.0,1430,0.9346590909090908,329.0,352,0.0,0.0,2200,0.0,0.0,0,0.6948391922213911,929.0,1337,51.95,4184,8054
2023-02-26,Sunday,0.5906480721903199,720.0,1219,0.4351851851851852,141.0,324,0.0,0.0,0,0.6283557046979866,749.0,1192,0.7419580419580419,1061.0,1430,0.8778409090909091,309.0,352,0.0,0.0,2200,0.0,0.0,0,0.6649214659685864,889.0,1337,48.04,3869,8054
2023-02-27,Monday,0.5750615258408531,701.0,1219,0.3950617283950617,128.0,324,0.0,0.0,0,0.5469798657718121,652.0,1192,0.9097902097902096,1301.0,1430,0.96875,341.0,352,0.0,0.0,2200,0.0,0.0,0,0.6529543754674645,873.0,1337,49.62,3996,8054
2023-02-28,Tuesday,0.5176374077112387,631.0,1219,0.6358024691358025,206.0,324,0.0,0.0,0,0.5041946308724832,601.0,1192,0.9993006993006992,1429.0,1430,0.9488636363636364,334.0,352,0.0,0.0,2200,0.0,0.0,0,0.6462228870605834,864.0,1337,50.47,4065,8054
2023-03-01,Wednesday,0.5972108285479901,728.0,1219,0.6975308641975309,226.0,324,0.0,0.0,0,0.5209731543624161,621.0,1192,1.009090909090909,1443.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.6649214659685864,889.0,1337,52.72,4246,8054
2023-03-02,Thursday,0.6177194421657096,753.0,1219,0.6419753086419753,208.0,324,0.0,0.0,0,0.575503355704698,686.0,1192,0.9027972027972028,1291.0,1430,0.9375,330.0,352,0.0,0.0,2200,0.0,0.0,0,0.7038145100972326,941.0,1337,52.26,4209,8054
2023-03-03,Friday,0.6300246103363413,768.0,1219,0.4907407407407407,159.0,324,0.0,0.0,0,0.6501677852348994,775.0,1192,0.8118881118881119,1161.0,1430,0.9232954545454546,325.0,352,0.0,0.0,2200,0.0,0.0,0,0.7225130890052356,966.0,1337,51.58,4154,8054
2023-03-04,Saturday,0.6669401148482362,813.0,1219,0.5,162.0,324,0.0,0.0,0,0.6459731543624161,770.0,1192,0.7398601398601399,1058.0,1430,0.9176136363636364,323.0,352,0.0,0.0,2200,0.0,0.0,0,0.6970830216903515,932.0,1337,50.38,4058,8054
2023-03-05,Sunday,0.6144380639868745,749.0,1219,0.4629629629629629,150.0,324,0.0,0.0,0,0.62248322147651,742.0,1192,0.6776223776223776,969.0,1430,0.9119318181818182,321.0,352,0.0,0.0,2200,0.0,0.0,0,0.6626776364996261,886.0,1337,47.39,3817,8054
2023-03-06,Monday,0.5808039376538146,708.0,1219,0.4074074074074074,132.0,324,0.0,0.0,0,0.5293624161073825,631.0,1192,0.9181818181818182,1313.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.6424831712789828,859.0,1337,49.44,3982,8054
2023-03-07,Tuesday,0.6201804757998359,756.0,1219,0.5987654320987654,194.0,324,0.0,0.0,0,0.5528523489932886,659.0,1192,1.0055944055944055,1438.0,1430,0.9517045454545454,335.0,352,0.0,0.0,2200,0.0,0.0,0,0.7442034405385191,995.0,1337,54.35,4377,8054
2023-03-08,Wednesday,0.6292042657916325,767.0,1219,0.654320987654321,212.0,324,0.0,0.0,0,0.6442953020134228,768.0,1192,1.0097902097902098,1444.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.6985789080029918,934.0,1337,55.43,4464,8054
2023-03-09,Thursday,0.6226415094339622,759.0,1219,0.6080246913580247,197.0,324,0.0,0.0,0,0.6610738255033557,788.0,1192,0.8055944055944056,1152.0,1430,0.9261363636363636,326.0,352,0.0,0.0,2200,0.0,0.0,0,0.7442034405385191,995.0,1337,52.36,4217,8054
2023-03-10,Friday,0.5906480721903199,720.0,1219,0.5401234567901234,175.0,324,0.0,0.0,0,0.6233221476510067,743.0,1192,0.7839160839160839,1121.0,1430,0.9232954545454546,325.0,352,0.0,0.0,2200,0.0,0.0,0,0.7591623036649214,1015.0,1337,50.89,4099,8054
2023-03-11,Saturday,0.6168990976210008,752.0,1219,0.5401234567901234,175.0,324,0.0,0.0,0,0.6795302013422819,810.0,1192,0.6846153846153846,979.0,1430,0.9204545454545454,324.0,352,0.0,0.0,2200,0.0,0.0,0,0.7270007479431563,972.0,1337,49.81,4012,8054
2023-03-12,Sunday,0.5447087776866284,664.0,1219,0.5370370370370371,174.0,324,0.0,0.0,0,0.6401006711409396,763.0,1192,0.5937062937062937,849.0,1430,0.9034090909090908,318.0,352,0.0,0.0,2200,0.0,0.0,0,0.681376215407629,911.0,1337,45.68,3679,8054
2023-03-13,Monday,0.5734208367514356,699.0,1219,0.5987654320987654,194.0,324,0.0,0.0,0,0.5645973154362416,673.0,1192,0.7524475524475525,1076.0,1430,0.9460227272727272,333.0,352,0.0,0.0,2200,0.0,0.0,0,0.6694091249065071,895.0,1337,48.05,3870,8054
2023-03-14,Tuesday,0.5808039376538146,708.0,1219,0.6944444444444444,225.0,324,0.0,0.0,0,0.5444630872483222,649.0,1192,0.906993006993007,1297.0,1430,0.9517045454545454,335.0,352,0.0,0.0,2200,0.0,0.0,0,0.6492146596858639,868.0,1337,50.68,4082,8054
2023-03-15,Wednesday,0.6185397867104184,754.0,1219,0.7283950617283951,236.0,324,0.0,0.0,0,0.5318791946308725,634.0,1192,0.9482517482517484,1356.0,1430,0.9119318181818182,321.0,352,0.0,0.0,2200,0.0,0.0,0,0.6492146596858639,868.0,1337,51.76,4169,8054
2023-03-16,Thursday,0.6726825266611977,820.0,1219,0.6450617283950617,209.0,324,0.0,0.0,0,0.575503355704698,686.0,1192,0.9342657342657342,1336.0,1430,0.9431818181818182,332.0,352,0.0,0.0,2200,0.0,0.0,0,0.6948391922213911,929.0,1337,53.54,4312,8054
2023-03-17,Friday,0.6964725184577523,849.0,1219,0.6296296296296297,204.0,324,0.0,0.0,0,0.6266778523489933,747.0,1192,0.7818181818181819,1118.0,1430,0.9431818181818182,332.0,352,0.0,0.0,2200,0.0,0.0,0,0.724756918474196,969.0,1337,52.38,4219,8054
2023-03-18,Saturday,0.6324856439704676,771.0,1219,0.5401234567901234,175.0,324,0.0,0.0,0,0.7265100671140939,866.0,1192,0.6797202797202797,972.0,1430,0.8806818181818182,310.0,352,0.0,0.0,2200,0.0,0.0,0,0.7471952131637996,999.0,1337,50.82,4093,8054
2023-03-19,Sunday,0.5922887612797375,722.0,1219,0.4814814814814814,156.0,324,0.0,0.0,0,0.6501677852348994,775.0,1192,0.641958041958042,918.0,1430,0.8863636363636364,312.0,352,0.0,0.0,2200,0.0,0.0,0,0.7090501121914734,948.0,1337,47.57,3831,8054
2023-03-20,Monday,0.6218211648892535,758.0,1219,0.6018518518518519,195.0,324,0.0,0.0,0,0.5880872483221476,701.0,1192,0.8769230769230769,1254.0,1430,0.9488636363636364,334.0,352,0.0,0.0,2200,0.0,0.0,0,0.6851159311892296,916.0,1337,51.63,4158,8054
2023-03-21,Tuesday,0.6111566858080394,745.0,1219,0.6296296296296297,204.0,324,0.0,0.0,0,0.6719798657718121,801.0,1192,1.018181818181818,1456.0,1430,0.9602272727272728,338.0,352,0.0,0.0,2200,0.0,0.0,0,0.7157816005983545,957.0,1337,55.89,4501,8054
2023-03-22,Wednesday,0.6308449548810501,769.0,1219,0.7191358024691358,233.0,324,0.0,0.0,0,0.8305369127516778,990.0,1192,1.004195804195804,1436.0,1430,0.9289772727272728,327.0,352,0.0,0.0,2200,0.0,0.0,0,0.7905759162303665,1057.0,1337,59.75,4812,8054
2023-03-23,Thursday,0.6997538966365874,853.0,1219,0.7345679012345679,238.0,324,0.0,0.0,0,0.8439597315436241,1006.0,1192,0.972027972027972,1390.0,1430,0.9289772727272728,327.0,352,0.0,0.0,2200,0.0,0.0,0,0.8459237097980553,1131.0,1337,61.4,4945,8054
2023-03-24,Friday,0.7350287120590648,896.0,1219,0.6574074074074074,213.0,324,0.0,0.0,0,0.8011744966442953,955.0,1192,0.8748251748251749,1251.0,1430,0.9744318181818182,343.0,352,0.0,0.0,2200,0.0,0.0,0,0.8586387434554974,1148.0,1337,59.67,4806,8054
2023-03-25,Saturday,0.7251845775225595,884.0,1219,0.6172839506172839,200.0,324,0.0,0.0,0,0.837248322147651,998.0,1192,0.6321678321678321,904.0,1430,0.90625,319.0,352,0.0,0.0,2200,0.0,0.0,0,0.7614061331338818,1018.0,1337,53.68,4323,8054
2023-03-26,Sunday,0.6685808039376538,815.0,1219,0.5679012345679012,184.0,324,0.0,0.0,0,0.7676174496644296,915.0,1192,0.6825174825174826,976.0,1430,0.9119318181818182,321.0,352,0.0,0.0,2200,0.0,0.0,0,0.724756918474196,969.0,1337,51.9,4180,8054
2023-03-27,Monday,0.7087776866283839,864.0,1219,0.6018518518518519,195.0,324,0.0,0.0,0,0.837248322147651,998.0,1192,0.8202797202797203,1173.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.712789827973074,953.0,1337,56.15,4522,8054
2023-03-28,Tuesday,0.6431501230516817,784.0,1219,0.6172839506172839,200.0,324,0.0,0.0,0,0.8414429530201343,1003.0,1192,1.0125874125874126,1448.0,1430,0.9346590909090908,329.0,352,0.0,0.0,2200,0.0,0.0,0,0.6858638743455497,917.0,1337,58.12,4681,8054
2023-03-29,Wednesday,0.7235438884331419,882.0,1219,0.7469135802469136,242.0,324,0.0,0.0,0,0.9395973154362416,1120.0,1192,1.016083916083916,1453.0,1430,0.9573863636363636,337.0,352,0.0,0.0,2200,0.0,0.0,0,0.7195213163799551,962.0,1337,62.03,4996,8054
2023-03-30,Thursday,0.7391304347826086,901.0,1219,0.7129629629629629,231.0,324,0.0,0.0,0,0.9395973154362416,1120.0,1192,0.9643356643356644,1379.0,1430,0.9602272727272728,338.0,352,0.0,0.0,2200,0.0,0.0,0,0.7486910994764397,1001.0,1337,61.71,4970,8054
2023-03-31,Friday,0.8113207547169812,989.0,1219,0.6018518518518519,195.0,324,0.0,0.0,0,0.9177852348993288,1094.0,1192,0.8314685314685315,1189.0,1430,0.9630681818181818,339.0,352,0.0,0.0,2200,0.0,0.0,0,0.8085265519820494,1081.0,1337,60.68,4887,8054
2025-05-01 00:00:00,Thursday,0.7257001647446458,881.0,1214,0.8173913043478261,282.0,345,0.1,2.0,20,0.5578859060402684,665.0,1192,0.9202797202797204,1316.0,1430,0.9514285714285714,333.0,350,0.4503484320557491,1034.0,2296,0.6,12.0,20,0.537771129394166,719.0,1337,0.6405180840664711,5242,8184
2025-05-02 00:00:00,Friday,0.8204283360790774,996.0,1214,0.7536231884057971,260.0,345,0.25,5.0,20,0.5964765100671141,711.0,1192,0.772027972027972,1104.0,1430,0.9571428571428572,335.0,350,0.507404181184669,1165.0,2296,0.65,13.0,20,0.5527299925205684,739.0,1337,0.6504154447702835,5323,8184
2025-05-03 00:00:00,Saturday,0.8509060955518946,1033.0,1214,0.7304347826086957,252.0,345,0.2,4.0,20,0.5864093959731543,699.0,1192,0.6433566433566433,920.0,1430,0.9085714285714286,318.0,350,0.5182926829268293,1190.0,2296,0.65,13.0,20,0.537771129394166,719.0,1337,0.6285434995112414,5144,8184
2025-05-04 00:00:00,Sunday,0.7627677100494233,926.0,1214,0.7217391304347827,249.0,345,0.2,4.0,20,0.5545302013422819,661.0,1192,0.5853146853146853,837.0,1430,0.9314285714285714,326.0,350,0.4843205574912892,1112.0,2296,0.4,8.0,20,0.5130890052356021,686.0,1337,0.5871212121212122,4805,8184
2025-05-05 00:00:00,Monday,0.6762767710049423,821.0,1214,0.8318840579710145,287.0,345,0.25,5.0,20,0.5050335570469798,602.0,1192,0.8027972027972028,1148.0,1430,0.9514285714285714,333.0,350,0.4194250871080139,963.0,2296,0.5,10.0,20,0.450261780104712,602.0,1337,0.582355816226784,4766,8184
2025-05-06 00:00:00,Tuesday,0.6466227347611203,785.0,1214,0.8289855072463768,286.0,345,0.25,5.0,20,0.4916107382550335,586.0,1192,0.9797202797202798,1401.0,1430,0.9628571428571427,337.0,350,0.4033101045296167,926.0,2296,0.7,14.0,20,0.4727000747943156,632.0,1337,0.6069159335288368,4967,8184
2025-05-07 00:00:00,Wednesday,0.6639209225700164,806.0,1214,0.8869565217391304,306.0,345,0.1,2.0,20,0.5327181208053692,635.0,1192,0.9846153846153848,1408.0,1430,0.9571428571428572,335.0,350,0.429006968641115,985.0,2296,0.9,18.0,20,0.5115931189229619,684.0,1337,0.6325757575757576,5177,8184
2025-05-08 00:00:00,Thursday,0.7092257001647446,861.0,1214,0.8405797101449275,290.0,345,0.2,4.0,20,0.5570469798657718,664.0,1192,0.8762237762237762,1253.0,1430,0.9314285714285714,326.0,350,0.490418118466899,1126.0,2296,1.0,20.0,20,0.5706806282722513,763.0,1337,0.64797165200391,5303,8184
2025-05-09 00:00:00,Friday,0.7520593080724877,913.0,1214,0.7797101449275362,269.0,345,0.3,6.0,20,0.6090604026845637,726.0,1192,0.6846153846153846,979.0,1430,0.9142857142857144,320.0,350,0.5435540069686411,1248.0,2296,1.25,25.0,20,0.5923709798055348,792.0,1337,0.6441837732160313,5272,8184
2025-05-10 00:00:00,Saturday,0.729818780889621,886.0,1214,0.7217391304347827,249.0,345,0.3,6.0,20,0.6359060402684564,758.0,1192,0.5160839160839161,738.0,1430,0.8885714285714286,311.0,350,0.5692508710801394,1307.0,2296,1.45,29.0,20,0.612565445026178,819.0,1337,0.6228005865102639,5097,8184
2025-05-11 00:00:00,Sunday,0.6186161449752883,751.0,1214,0.6115942028985507,211.0,345,0.35,7.0,20,0.5939597315436241,708.0,1192,0.406993006993007,582.0,1430,0.8971428571428571,314.0,350,0.5178571428571429,1189.0,2296,1.1,22.0,20,0.6477187733732236,866.0,1337,0.5673264907135875,4643,8184
2025-05-12 00:00:00,Monday,0.6087314662273476,739.0,1214,0.8434782608695652,291.0,345,0.2,4.0,20,0.5436241610738255,648.0,1192,0.8104895104895105,1159.0,1430,0.9485714285714286,332.0,350,0.423780487804878,973.0,2296,0.95,19.0,20,0.5086013462976814,680.0,1337,0.5915200391006843,4841,8184
